buy_date,sell_date,buy_price,sell_price,profit,return_pct
2025-06-04 11:20:00,2025-06-04 15:00:00,330.4,329.6,-79.99999999999545,-0.24213075060531314
2025-06-05 09:10:00,2025-06-05 10:10:00,335.2,331.2,-400.0,-1.1933174224343674
